Date,Open,High,Low,Close,Adj Close,Volume
2015-01-22,134.000000,134.179993,132.279999,132.919998,112.833641,10200000
2015-01-23,134.300003,135.119995,134.149994,134.770004,114.404037,7334600
2015-01-26,134.839996,135.190002,134.050003,134.360001,114.056023,5966500
2015-01-27,135.729996,136.130005,134.149994,134.570007,114.234329,8079600
2015-01-28,134.750000,137.410004,134.699997,136.770004,116.101929,12230300
2015-01-29,136.119995,136.669998,135.460007,135.869995,115.337822,8881400
2015-01-30,137.710007,138.500000,137.179993,138.279999,117.383713,14871200
2015-02-02,136.699997,137.919998,136.660004,137.479996,116.940498,13689900
2015-02-03,135.649994,135.789993,134.369995,134.570007,114.465279,14008700
2015-02-04,133.490005,134.990005,133.119995,134.800003,114.660881,11360400
2015-02-05,134.000000,134.229996,133.110001,133.320007,113.402031,8334600
2015-02-06,132.050003,132.350006,130.589996,130.960007,111.394623,13685600
2015-02-09,131.970001,131.979996,130.750000,130.750000,111.215935,8025500
2015-02-10,130.139999,130.470001,129.440002,129.710007,110.331329,8290700
2015-02-11,129.699997,130.270004,128.960007,129.949997,110.535500,6506400
2015-02-12,129.660004,130.539993,129.449997,129.520004,110.169693,12548300
2015-02-13,129.509995,129.529999,128.089996,128.190002,109.038445,8325200
2015-02-17,127.800003,127.930000,125.919998,126.260002,107.396759,14968800
2015-02-18,126.820000,127.739998,126.470001,127.010002,108.034691,14009200
2015-02-19,126.779999,127.449997,126.169998,126.169998,107.320213,8584800
2015-02-20,127.050003,128.009995,126.000000,126.540001,107.634956,12502500
2015-02-23,127.190002,128.169998,127.160004,127.989998,108.868332,7500500
2015-02-24,127.650002,129.789993,127.180000,129.669998,110.297287,11958300
2015-02-25,129.460007,130.389999,129.080002,130.229996,110.773628,8019800
2015-02-26,129.699997,130.300003,128.399994,128.449997,109.259590,11020500
2015-02-27,129.020004,129.619995,128.270004,129.529999,110.178230,9225100
2015-03-02,129.000000,129.070007,126.769997,126.870003,108.125984,11324000
2015-03-03,126.889999,127.370003,126.379997,126.410004,107.733940,8599000
2015-03-04,126.940002,127.040001,126.160004,126.449997,107.768028,6478900
2015-03-05,126.529999,126.879997,125.900002,126.290001,107.631660,6045000
2015-03-06,124.669998,124.830002,122.970001,123.500000,105.253883,20022900
2015-03-09,124.680000,124.870003,124.129997,124.639999,106.225441,8889100
2015-03-10,125.970001,126.440002,125.760002,126.279999,107.623184,9277900
2015-03-11,126.260002,127.459999,126.120003,127.199997,108.407211,6663100
2015-03-12,128.199997,128.199997,126.720001,127.110001,108.330536,10295900
2015-03-13,126.760002,127.589996,126.489998,126.720001,107.998177,7247200
2015-03-16,127.940002,128.149994,127.269997,127.940002,109.037926,6374600
2015-03-17,128.550003,129.110001,128.279999,129.000000,109.941246,6314000
2015-03-18,129.910004,131.529999,128.610001,131.490005,112.063423,13981900
2015-03-19,131.199997,131.619995,130.270004,130.820007,111.492401,9543800
2015-03-20,131.220001,131.699997,131.139999,131.509995,112.080505,5953800
2015-03-23,131.699997,131.750000,130.990005,131.350006,111.944115,5555500
2015-03-24,131.830002,132.639999,131.479996,132.619995,113.026451,6713000
2015-03-25,132.720001,132.759995,131.460007,131.500000,112.071938,5635800
2015-03-26,131.050003,131.139999,129.179993,129.449997,110.324814,9536300
2015-03-27,130.029999,131.130005,129.979996,131.059998,111.696938,7907900
2015-03-30,130.899994,131.000000,130.089996,130.410004,111.143005,7010600
2015-03-31,130.240005,130.960007,129.910004,130.690002,111.381630,6844300
2015-04-01,131.330002,132.479996,131.300003,132.130005,112.844551,9273900
2015-04-02,131.929993,131.970001,130.610001,130.729996,111.648918,6663400
2015-04-06,131.429993,131.479996,129.720001,130.000000,111.025475,5923800
2015-04-07,130.229996,131.220001,129.850006,131.089996,111.956367,4764900
2015-04-08,131.020004,131.360001,130.020004,131.130005,111.990585,5378900
2015-04-09,130.869995,130.919998,129.130005,129.429993,110.538673,6484200
2015-04-10,130.320007,130.449997,129.550003,129.619995,110.700943,4843000
2015-04-13,129.529999,129.979996,129.389999,129.800003,110.854660,4010600
2015-04-14,131.309998,131.860001,130.479996,130.720001,111.640396,6075500
2015-04-15,131.050003,131.270004,130.320007,130.610001,111.546494,4425200
2015-04-16,130.830002,130.860001,129.410004,129.960007,110.991287,7085500
2015-04-17,129.770004,131.699997,129.699997,131.449997,112.263809,7268800
2015-04-20,130.940002,131.009995,129.929993,130.289993,111.273125,4949400
2015-04-21,130.229996,130.449997,129.559998,129.699997,110.769241,4563800
2015-04-22,129.500000,129.550003,127.540001,127.720001,109.078232,9707600
2015-04-23,127.800003,128.850006,127.610001,128.270004,109.548004,6843400
2015-04-24,128.639999,129.429993,128.589996,129.070007,110.231186,4773000
2015-04-27,129.070007,129.500000,128.369995,129.070007,110.231186,4334900
2015-04-28,128.169998,128.740005,127.260002,127.290001,108.711021,7464300
2015-04-29,125.809998,126.440002,125.279999,125.730003,107.378723,11554800
2015-04-30,125.040001,126.169998,124.510002,125.949997,107.566605,12876000
2015-05-01,124.730003,125.040001,123.690002,124.000000,106.118599,12378500
2015-05-04,124.300003,124.529999,122.720001,122.830002,105.117302,9144700
2015-05-05,122.860001,123.029999,121.690002,122.660004,104.971825,13935500
2015-05-06,121.989998,122.059998,120.370003,120.559998,103.174637,14355000
2015-05-07,121.430000,122.570000,121.349998,122.180000,104.561043,11933700
2015-05-08,123.379997,123.550003,122.309998,122.510002,104.843445,11716400
2015-05-11,121.620003,121.650002,119.500000,119.529999,102.293175,13738600
2015-05-12,119.139999,120.629997,118.820000,119.839996,102.558472,15861700
2015-05-13,120.650002,120.720001,118.639999,118.879997,101.736938,15760000
2015-05-14,118.919998,119.830002,118.690002,119.199997,102.010780,9128400
2015-05-15,120.379997,121.910004,120.290001,121.589996,104.056152,12630600
2015-05-18,120.320000,120.430000,119.470001,119.550003,102.310303,10208300
2015-05-19,118.269997,119.839996,118.129997,118.489998,101.403168,8435300
2015-05-20,118.769997,119.449997,118.180000,118.690002,101.574318,7789700
2015-05-21,119.580002,120.610001,119.449997,120.349998,102.994949,11760700
2015-05-22,120.650002,120.750000,119.800003,120.400002,103.037750,5417900
2015-05-26,120.839996,122.550003,120.739998,122.459999,104.800667,10469700
2015-05-27,122.180000,122.860001,121.610001,122.739998,105.040291,6490300
2015-05-28,122.500000,123.029999,122.220001,122.440002,104.783546,6237600
2015-05-29,123.230003,123.570000,122.510002,122.709999,105.014633,7912000
2015-06-01,122.110001,122.379997,120.690002,121.129997,103.885948,13108100
2015-06-02,120.169998,120.260002,119.110001,119.440002,102.436562,10076200
2015-06-03,118.389999,118.599998,117.199997,117.519997,100.789879,14810900
2015-06-04,118.260002,119.290001,118.139999,119.050003,102.102097,10859300
2015-06-05,117.839996,118.570000,117.379997,117.599998,100.858467,11200200
2015-06-08,117.959999,118.160004,117.370003,117.470001,100.746979,5334000
2015-06-09,117.059998,117.129997,116.110001,116.540001,99.949425,12393900
2015-06-10,115.919998,116.129997,115.260002,115.519997,99.074623,12183600
2015-06-11,116.559998,117.970001,116.239998,117.949997,101.158661,13849300
2015-06-12,117.589996,119.070000,117.550003,117.949997,101.158661,7863100
2015-06-15,118.889999,119.059998,117.739998,118.139999,101.321625,8194200
2015-06-16,118.610001,119.080002,117.940002,119.070000,102.119194,7046400
2015-06-17,118.500000,118.629997,117.250000,118.150002,101.330215,13626100
2015-06-18,117.370003,117.739998,116.750000,117.570000,100.832794,10123300
2015-06-19,118.510002,119.190002,118.489998,119.080002,102.127815,10439200
2015-06-22,117.839996,118.139999,116.589996,116.650002,100.043732,9769000
2015-06-23,115.730003,116.959999,115.690002,115.949997,99.443413,8945100
2015-06-24,116.510002,117.169998,116.160004,116.949997,100.301033,8600400
2015-06-25,116.589996,117.080002,116.190002,116.540001,99.949425,8287800
2015-06-26,115.669998,115.870003,114.879997,115.230003,98.825867,11673000
2015-06-29,116.959999,118.669998,116.459999,118.279999,101.441696,17132900
2015-06-30,117.400002,118.699997,117.330002,117.459999,100.738449,13469000
2015-07-01,115.820000,116.360001,115.430000,115.620003,99.378677,12451500
2015-07-02,116.320000,116.660004,115.879997,116.000000,99.705276,6682100
2015-07-06,118.050003,118.650002,117.059998,118.150002,101.553261,10605800
2015-07-07,119.660004,120.489998,118.949997,119.260002,102.507362,16160100
2015-07-08,120.019997,120.570000,119.500000,120.290001,103.392654,9951800
2015-07-09,118.699997,119.120003,117.849998,117.919998,101.355598,11108900
2015-07-10,116.040001,116.720001,115.760002,116.050003,99.748276,13636600
2015-07-13,115.389999,116.459999,115.389999,115.690002,99.438828,8006700
2015-07-14,116.019997,116.269997,115.660004,116.070000,99.765442,4227800
2015-07-15,116.110001,117.550003,116.040001,117.300003,100.822655,8720400
2015-07-16,116.889999,118.160004,116.870003,118.110001,101.518837,7306500
2015-07-17,118.370003,118.889999,118.360001,118.720001,102.043198,7404900
2015-07-20,118.290001,118.650002,117.900002,118.220001,101.613411,5941000
2015-07-21,117.680000,118.930000,117.660004,118.860001,102.163521,5627500
2015-07-22,119.010002,119.900002,118.949997,119.599998,102.799622,6228900
2015-07-23,119.599998,121.199997,119.449997,121.089996,104.080284,9087700
2015-07-24,121.500000,121.550003,120.919998,121.389999,104.338104,7307900
2015-07-27,122.190002,122.290001,121.480003,122.040001,104.896851,8172000
2015-07-28,121.160004,121.570000,120.900002,121.150002,104.131882,9128200
2015-07-29,121.019997,121.169998,120.419998,120.699997,103.745079,6706400
2015-07-30,121.209999,121.940002,121.150002,121.629997,104.544388,6146600
2015-07-31,122.440002,122.900002,122.059998,122.529999,105.317986,9178400
2015-08-03,122.320000,123.750000,122.320000,123.550003,106.426628,11753700
2015-08-04,123.160004,123.320000,122.459999,122.570000,105.582428,6448800
2015-08-05,121.769997,121.910004,121.190002,121.650002,104.789948,7574400
2015-08-06,122.000000,122.870003,122.000000,122.730003,105.720268,6118100
2015-08-07,123.300003,124.500000,123.239998,124.339996,107.107124,8317000
2015-08-10,123.410004,123.570000,122.519997,122.800003,105.780540,7461700
2015-08-11,124.300003,125.129997,124.160004,124.750000,107.460304,11145700
2015-08-12,124.930000,125.709999,124.000000,124.070000,106.874557,8455200
2015-08-13,123.830002,124.419998,123.220001,123.669998,106.529984,7691400
2015-08-14,123.470001,124.370003,123.199997,123.959999,106.779785,4324700
2015-08-17,124.709999,125.099998,124.389999,124.519997,107.262169,7880300
2015-08-18,123.800003,124.290001,123.379997,123.540001,106.418007,5024300
2015-08-19,123.059998,124.930000,122.989998,124.760002,107.468941,10736000
2015-08-20,125.370003,126.099998,125.180000,126.019997,108.554276,9078300
2015-08-21,126.160004,126.739998,125.589996,126.400002,108.881607,10718300
2015-08-24,128.309998,128.919998,125.820000,126.360001,108.847176,16663400
2015-08-25,124.550003,124.790001,123.559998,124.330002,107.098541,15354800
2015-08-26,123.000000,123.510002,121.360001,121.930000,105.031151,16429900
2015-08-27,121.820000,122.870003,121.650002,122.000000,105.091469,9127000
2015-08-28,123.150002,123.470001,122.230003,122.360001,105.401558,9946200
2015-08-31,123.360001,123.470001,121.339996,121.419998,104.591843,8617600
2015-09-01,121.639999,122.089996,120.980003,122.029999,105.345467,15298200
2015-09-02,121.419998,121.980003,120.860001,120.980003,104.439049,9515200
2015-09-03,121.379997,121.669998,120.709999,121.570000,104.948410,7042500
2015-09-04,122.449997,122.930000,121.820000,122.680000,105.906570,7951300
2015-09-08,121.379997,121.559998,120.760002,120.870003,104.344078,7049500
2015-09-09,119.629997,121.709999,119.559998,121.449997,104.844757,7441900
2015-09-10,121.019997,121.190002,120.449997,120.629997,104.136909,6789700
2015-09-11,121.470001,122.080002,121.330002,121.389999,104.792984,5890900
2015-09-14,121.949997,122.150002,121.279999,121.580002,104.956970,4221700
2015-09-15,120.889999,121.050003,119.120003,119.250000,102.945557,11895000
2015-09-16,118.959999,119.440002,118.550003,118.800003,102.557083,6949800
2015-09-17,118.879997,120.370003,118.730003,120.250000,103.808846,19843600
2015-09-18,121.209999,122.199997,121.129997,122.099998,105.405922,14963300
2015-09-21,121.010002,121.110001,119.779999,120.110001,103.687996,10085600
2015-09-22,121.440002,122.389999,121.139999,121.779999,105.129669,9968200
2015-09-23,121.620003,122.070000,120.989998,121.769997,105.121040,6769900
2015-09-24,123.169998,123.680000,122.489998,122.599998,105.837540,9605800
2015-09-25,121.650002,121.930000,121.269997,121.540001,104.922462,8383700
2015-09-28,122.199997,123.769997,122.199997,123.620003,106.718079,9833400
2015-09-29,123.540001,124.290001,123.250000,123.970001,107.020226,9006100
2015-09-30,123.410004,123.800003,123.120003,123.540001,106.649025,9832600
2015-10-01,124.080002,124.519997,123.660004,123.809998,107.104050,9069400
2015-10-02,125.589996,126.209999,124.180000,124.559998,107.752838,13000400
2015-10-05,123.720001,123.830002,122.779999,122.870003,106.290901,11362700
2015-10-06,122.550003,123.599998,122.410004,123.400002,106.749329,5687800
2015-10-07,122.809998,123.330002,122.510002,122.989998,106.394691,6712800
2015-10-08,123.290001,123.370003,121.660004,121.959999,105.503632,12882300
2015-10-09,121.970001,122.639999,121.900002,122.279999,105.780495,9038100
2015-10-12,123.029999,123.430000,122.910004,123.209999,106.585014,4241000
2015-10-13,123.529999,123.599998,122.800003,123.419998,106.766685,6147200
2015-10-14,123.699997,124.550003,123.300003,124.500000,107.700905,9738100
2015-10-15,124.309998,124.459999,123.779999,123.889999,107.173248,6924300
2015-10-16,124.250000,124.470001,123.870003,123.930000,107.207832,8048300
2015-10-19,123.790001,123.970001,122.910004,123.589996,106.913719,6238400
2015-10-20,122.800003,122.970001,122.550003,122.830002,106.256264,6431300
2015-10-21,123.610001,124.220001,123.470001,124.050003,107.311676,6603800
2015-10-22,124.099998,124.779999,123.510002,124.260002,107.493317,6934100
2015-10-23,123.099998,123.459999,122.849998,123.199997,106.576324,7058200
2015-10-26,123.870003,124.199997,123.809998,124.019997,107.285706,5859800
2015-10-27,124.510002,124.900002,124.160004,124.330002,107.553841,7156800
2015-10-28,124.269997,124.339996,123.300003,123.830002,107.121346,8468700
2015-10-29,123.180000,123.220001,121.699997,121.860001,105.417160,12108000
2015-10-30,122.239998,122.809998,122.019997,122.779999,106.213028,11861400
2015-11-02,121.779999,122.180000,121.680000,121.949997,105.724915,8751000
2015-11-03,121.650002,121.739998,120.790001,120.949997,104.857971,8921600
2015-11-04,121.099998,121.540001,120.699997,121.089996,104.979340,5980800
2015-11-05,121.050003,121.059998,120.300003,120.769997,104.701942,7268400
2015-11-06,119.489998,119.529999,118.739998,119.000000,103.167435,10604700
2015-11-09,118.099998,118.900002,118.000000,118.330002,102.586533,9159500
2015-11-10,118.500000,119.209999,118.379997,118.680000,102.890007,6712500
2015-11-11,118.349998,118.580002,118.269997,118.430000,102.673241,2857900
2015-11-12,118.750000,119.440002,118.699997,119.000000,103.167435,6805700
2015-11-13,119.320000,119.900002,119.220001,119.680000,103.756950,7906600
2015-11-16,119.790001,120.000000,119.129997,119.570000,103.661598,5485300
2015-11-17,119.000000,120.129997,118.660004,119.769997,103.834976,5122900
2015-11-18,119.580002,120.190002,119.360001,120.019997,104.051704,5233900
2015-11-19,120.879997,121.150002,120.680000,120.820000,104.745285,6643000
2015-11-20,120.930000,121.040001,120.279999,120.449997,104.424538,5971000
2015-11-23,120.529999,121.120003,120.320000,120.820000,104.745285,5436300
2015-11-24,120.900002,121.199997,120.580002,120.809998,104.736618,3371500
2015-11-25,121.169998,121.419998,120.949997,121.089996,104.979340,3280900
2015-11-27,121.250000,121.320000,120.959999,120.970001,104.875320,2570600
2015-11-30,121.099998,121.529999,121.059998,121.449997,105.291443,5179800
2015-12-01,121.260002,122.849998,121.260002,122.830002,106.713654,12766600
2015-12-02,122.660004,123.040001,122.190002,122.870003,106.748421,7345800
2015-12-03,121.360001,121.400002,118.989998,119.529999,103.846664,16612200
2015-12-04,119.529999,120.930000,119.470001,120.580002,104.758904,11843800
2015-12-07,120.809998,122.459999,120.800003,121.750000,105.775360,9016700
2015-12-08,122.279999,122.430000,121.449997,121.809998,105.827461,7257500
2015-12-09,121.349998,122.150002,120.510002,121.680000,105.714554,8993900
2015-12-10,121.790001,122.029999,121.489998,121.839996,105.853546,5606900
2015-12-11,123.029999,124.099998,122.870003,123.760002,107.521622,12300000
2015-12-14,123.080002,123.150002,121.750000,122.160004,106.131569,10661100
2015-12-15,121.019997,121.599998,120.830002,121.440002,105.506042,8795500
2015-12-16,121.070000,122.169998,120.500000,121.180000,105.280174,10988600
2015-12-17,121.779999,122.779999,121.639999,122.550003,106.470413,9923000
2015-12-18,123.080002,123.519997,122.820000,123.230003,107.061165,10171700
2015-12-21,123.430000,123.779999,122.919998,123.199997,107.035126,7494900
2015-12-22,122.650002,122.800003,121.989998,122.309998,106.261894,5445800
2015-12-23,121.230003,121.610001,120.870003,121.389999,105.462570,7287100
2015-12-24,121.470001,121.870003,121.400002,121.830002,106.066818,3364600
2015-12-28,121.989998,122.669998,121.849998,122.190002,106.380234,7586600
2015-12-29,121.690002,121.739998,120.010002,120.160004,104.612846,7787500
2015-12-30,119.919998,120.540001,119.669998,120.040001,104.508423,5508900
2015-12-31,120.570000,120.860001,120.250000,120.580002,104.978561,7897700
2016-01-04,121.930000,122.449997,121.320000,121.449997,105.735954,10591900
2016-01-05,120.879997,121.500000,120.660004,120.959999,105.309387,6242600
2016-01-06,122.300003,122.620003,122.050003,122.589996,106.728455,8916900
2016-01-07,122.680000,122.930000,121.790001,122.809998,106.920013,10202200
2016-01-08,122.430000,123.470001,122.230003,123.360001,107.398895,9577200
2016-01-11,122.040001,122.790001,121.860001,122.010002,106.223541,10040300
2016-01-12,122.339996,124.320000,122.150002,123.769997,107.755814,12897700
2016-01-13,123.529999,125.500000,123.269997,124.989998,108.817947,15577600
2016-01-14,124.470001,124.970001,123.339996,123.820000,107.799332,12873800
2016-01-15,125.400002,125.959999,125.080002,125.750000,109.479576,13976300
2016-01-19,125.129997,126.070000,124.949997,125.360001,109.140099,8926600
2016-01-20,126.980003,127.919998,126.419998,126.680000,110.289276,17283300
2016-01-21,126.940002,127.290001,125.669998,125.820000,109.540535,11001600
2016-01-22,124.910004,125.529999,124.519997,125.339996,109.122696,10164300
2016-01-25,125.949997,126.269997,125.650002,126.019997,109.714661,5738200
2016-01-26,125.989998,126.459999,125.750000,126.080002,109.766922,5692600
2016-01-27,125.750000,126.290001,125.190002,126.050003,109.740791,7957800
2016-01-28,125.540001,126.410004,125.459999,126.230003,109.897507,10575400
2016-01-29,127.410004,127.860001,126.919998,127.300003,110.829079,13170700
2016-02-01,126.790001,127.070000,126.290001,126.669998,110.489754,9948400
2016-02-02,128.100006,129.039993,128.000000,129.020004,112.539597,10400000
2016-02-03,128.279999,129.940002,127.919998,127.949997,111.606247,13309000
2016-02-04,128.220001,128.589996,127.510002,128.570007,112.147087,9953500
2016-02-05,127.889999,129.000000,127.589996,128.720001,112.277901,9200800
2016-02-08,129.720001,131.630005,129.679993,131.490005,114.694084,14452200
2016-02-09,132.039993,132.059998,130.960007,131.630005,114.816193,15232100
2016-02-10,131.699997,132.839996,131.110001,132.789993,115.828033,12797100
2016-02-11,134.440002,135.250000,133.009995,133.720001,116.639252,21620200
2016-02-12,132.639999,133.130005,130.929993,131.500000,114.702789,13888400
2016-02-16,130.720001,130.750000,129.809998,130.110001,113.490356,11766000
2016-02-17,129.639999,129.830002,128.710007,129.309998,112.792534,13157300
2016-02-18,129.410004,131.000000,129.360001,130.899994,114.179436,10196700
2016-02-19,130.940002,131.820007,130.729996,131.009995,114.275375,8188700
2016-02-22,131.100006,131.110001,130.699997,130.940002,114.214333,5054300
2016-02-23,129.880005,131.740005,129.779999,131.470001,114.676628,8320700
2016-02-24,132.399994,133.389999,130.949997,131.210007,114.449844,9091200
2016-02-25,131.479996,132.559998,131.320007,131.679993,114.859795,6097200
2016-02-26,130.309998,130.809998,130.039993,130.410004,113.751999,9245000
2016-02-29,130.470001,131.169998,130.419998,130.979996,114.249184,8016100
2016-03-01,130.820007,130.850006,128.320007,128.429993,112.237465,13729100
2016-03-02,128.320007,128.970001,128.210007,128.960007,112.700653,7047700
2016-03-03,129.070007,129.940002,128.770004,129.429993,113.111359,6394800
2016-03-04,128.750000,129.130005,127.760002,128.600006,112.385986,8687000
2016-03-07,128.449997,128.669998,128.050003,128.559998,112.351067,5493300
2016-03-08,130.350006,130.990005,129.949997,129.979996,113.592010,7175400
2016-03-09,129.080002,129.690002,128.809998,129.190002,112.901642,7194700
2016-03-10,129.500000,129.839996,127.919998,128.660004,112.438469,10091600
2016-03-11,128.820007,128.880005,127.209999,127.360001,111.302361,8927000
2016-03-14,127.820000,128.389999,127.660004,127.760002,111.651924,5177000
2016-03-15,128.500000,128.660004,127.610001,127.879997,111.756790,6413200
2016-03-16,127.750000,128.520004,127.370003,128.259995,112.088875,9728900
2016-03-17,128.509995,129.339996,128.490005,128.789993,112.552017,7805500
2016-03-18,129.039993,129.509995,128.699997,129.059998,112.788025,8198600
2016-03-21,128.250000,128.619995,127.750000,128.070007,111.922859,5514800
2016-03-22,128.830002,129.020004,127.919998,128.039993,111.896591,4997900
2016-03-23,128.410004,129.820007,128.289993,129.490005,113.163803,10628200
2016-03-24,130.580002,130.639999,129.000000,129.539993,113.207504,6343300
2016-03-28,129.380005,130.160004,129.279999,129.710007,113.356056,5058700
2016-03-29,130.380005,131.089996,130.020004,131.070007,114.544601,9396700
2016-03-30,130.029999,130.070007,128.979996,129.690002,113.338577,8478700
2016-03-31,129.979996,130.809998,129.789993,130.610001,114.142593,7832300
2016-04-01,130.979996,131.130005,129.899994,130.679993,114.440323,9341400
2016-04-04,130.789993,130.970001,130.270004,130.759995,114.510406,5145100
2016-04-05,132.009995,132.360001,131.779999,132.190002,115.762718,6482800
2016-04-06,131.529999,131.669998,130.740005,131.229996,114.921997,6393700
2016-04-07,132.190002,132.990005,132.009995,132.850006,116.340675,5963300
2016-04-08,132.169998,132.399994,131.639999,132.009995,115.605064,5584800
2016-04-11,131.320007,132.179993,131.110001,131.839996,115.456207,4805500
2016-04-12,131.080002,131.550003,130.529999,130.929993,114.659256,4276000
2016-04-13,130.690002,131.580002,130.520004,131.389999,115.062119,5207900
2016-04-14,130.910004,131.309998,130.490005,130.759995,114.510406,6967000
2016-04-15,131.289993,132.160004,131.250000,131.880005,115.491180,5831100
2016-04-18,131.330002,131.440002,130.660004,131.309998,114.992073,4486600
2016-04-19,131.080002,131.309998,130.289993,130.899994,114.632957,5212200
2016-04-20,131.160004,131.649994,129.270004,129.460007,113.371979,10920700
2016-04-21,128.440002,129.070007,128.289993,128.690002,112.697639,11154200
2016-04-22,128.850006,128.910004,128.240005,128.360001,112.408646,5826400
2016-04-25,128.059998,128.520004,127.830002,127.830002,111.944519,5539500
2016-04-26,127.760002,127.760002,127.120003,127.250000,111.436592,7840000
2016-04-27,127.919998,128.820007,127.620003,128.520004,112.548752,8380100
2016-04-28,128.210007,129.139999,128.039993,129.050003,113.012856,7974600
2016-04-29,128.449997,129.710007,128.199997,129.380005,113.301880,7416300
2016-05-02,128.660004,128.899994,127.800003,127.820000,112.161148,11035200
2016-05-03,129.550003,130.020004,129.350006,129.429993,113.573898,10736700
2016-05-04,129.679993,130.169998,129.190002,130.139999,114.196953,7211200
2016-05-05,130.059998,131.070007,129.699997,131.009995,114.960388,7870400
2016-05-06,130.850006,130.860001,130.289993,130.449997,114.469002,7232500
2016-05-09,130.460007,130.889999,130.320007,130.860001,114.828690,4950800
2016-05-10,130.850006,131.119995,130.649994,130.869995,114.837517,4331900
2016-05-11,130.830002,132.000000,130.660004,131.610001,115.486809,9256000
2016-05-12,130.660004,131.169998,130.589996,131.009995,114.960388,6087400
2016-05-13,131.479996,132.320007,131.229996,132.279999,116.074783,8707300
2016-05-16,131.639999,131.660004,130.979996,131.139999,115.074432,5137000
2016-05-17,131.210007,131.830002,131.210007,131.360001,115.267426,4449100
2016-05-18,130.809998,130.850006,128.910004,129.490005,113.626579,12681000
2016-05-19,129.679993,130.330002,129.649994,130.050003,114.117935,6209400
2016-05-20,129.649994,130.399994,129.550003,130.149994,114.205681,5348900
2016-05-23,130.360001,130.729996,129.919998,130.440002,114.460190,6979700
2016-05-24,129.970001,130.190002,129.240005,129.860001,113.951241,5968200
2016-05-25,129.830002,130.250000,129.309998,129.369995,113.521271,6367400
2016-05-26,129.809998,130.449997,129.800003,130.039993,114.109169,5419300
2016-05-27,130.070007,130.259995,129.699997,129.850006,113.942444,5267600
2016-05-31,129.020004,130.440002,128.979996,130.160004,114.214485,8344300
2016-06-01,130.630005,131.270004,130.110001,130.419998,114.677887,9874900
2016-06-02,130.899994,131.690002,130.869995,131.360001,115.504364,5835400
2016-06-03,132.860001,133.229996,132.600006,133.229996,117.148674,11077200
2016-06-06,132.779999,132.889999,132.100006,132.240005,116.278183,7573700
2016-06-07,132.639999,132.979996,132.539993,132.559998,116.559563,4680200
2016-06-08,132.869995,133.429993,132.710007,133.270004,117.183907,5313200
2016-06-09,134.320007,134.539993,133.929993,134.130005,117.940071,6820300
2016-06-10,134.789993,135.330002,134.259995,134.779999,118.511597,6984600
2016-06-13,135.089996,135.389999,134.770004,135.380005,119.039162,7283300
2016-06-14,136.190002,136.220001,135.220001,135.279999,118.951286,9012500
2016-06-15,135.520004,136.229996,135.309998,135.800003,119.408478,7953200
2016-06-16,136.740005,137.559998,136.179993,136.460007,119.988869,10372700
2016-06-17,136.199997,136.270004,135.259995,135.610001,119.241409,8489900
2016-06-20,134.240005,134.550003,134.009995,134.160004,117.966476,7365900
2016-06-21,134.289993,134.580002,133.460007,133.539993,117.421265,6005800
2016-06-22,133.500000,133.990005,133.250000,133.759995,117.614700,5773700
2016-06-23,132.610001,133.320007,132.080002,132.229996,116.269417,9029100
2016-06-24,136.610001,136.610001,135.300003,135.779999,119.390961,17155000
2016-06-27,138.440002,139.589996,138.399994,139.169998,122.371788,16577100
2016-06-28,139.440002,139.899994,138.880005,139.460007,122.626717,14006400
2016-06-29,139.679993,140.130005,138.259995,138.389999,121.685867,12999800
2016-06-30,138.809998,139.940002,138.089996,138.899994,122.134254,14698500
2016-07-01,140.809998,140.820007,139.190002,140.570007,123.830048,15430200
2016-07-05,141.850006,142.910004,141.699997,142.330002,125.380455,8840800
2016-07-06,142.789993,143.000000,141.960007,142.559998,125.583061,14352800
2016-07-07,142.089996,143.190002,141.779999,142.550003,125.574242,9676400
2016-07-08,142.919998,143.619995,142.360001,143.600006,126.499252,10355300
2016-07-11,143.050003,143.470001,142.240005,142.339996,125.389297,8099000
2016-07-12,140.419998,140.860001,139.639999,140.000000,123.327942,15810600
2016-07-13,141.369995,141.770004,140.949997,141.649994,124.781471,8181700
2016-07-14,139.279999,139.839996,139.089996,139.589996,122.966751,10817000
2016-07-15,138.889999,139.110001,138.179993,138.389999,121.909676,9958600
2016-07-18,139.070007,139.259995,137.729996,138.259995,121.795082,5955900
2016-07-19,138.940002,139.309998,138.399994,139.039993,122.482269,8073900
2016-07-20,138.229996,138.509995,137.910004,138.279999,121.812744,6942500
2016-07-21,137.039993,138.619995,136.990005,138.559998,122.059441,10398400
2016-07-22,137.929993,139.240005,137.869995,138.800003,122.270889,5811400
2016-07-25,138.940002,139.259995,138.589996,138.699997,122.182693,4243800
2016-07-26,139.520004,139.520004,138.460007,138.919998,122.376556,5243400
2016-07-27,139.550003,140.649994,139.399994,140.649994,123.900558,8508100
2016-07-28,139.800003,140.839996,139.710007,140.389999,123.671463,7336100
2016-07-29,140.449997,141.679993,140.220001,141.559998,124.702202,8766700
2016-08-01,139.779999,140.500000,139.610001,139.770004,123.350174,9809300
2016-08-02,137.830002,139.259995,137.500000,138.330002,122.079300,10051200
2016-08-03,138.600006,138.779999,137.910004,138.410004,122.149925,4930600
2016-08-04,139.460007,140.160004,139.270004,139.449997,123.067741,5646000
